,time,Value,PM
972621,2022-03-10 01:00:00,45,PM2.5
973500,2022-03-10 02:00:00,45,PM2.5
973511,2022-03-10 03:00:00,50,PM2.5
974392,2022-03-10 04:00:00,50,PM2.5
974877,2022-03-10 05:00:00,50,PM2.5
975581,2022-03-10 06:00:00,52,PM2.5
976461,2022-03-10 07:00:00,55,PM2.5
976528,2022-03-10 08:00:00,57,PM2.5
977499,2022-03-10 09:00:00,63,PM2.5
977682,2022-03-10 10:00:00,68,PM2.5
978507,2022-03-10 11:00:00,65,PM2.5
979308,2022-03-10 12:00:00,45,PM2.5
979467,2022-03-10 13:00:00,28,PM2.5
980291,2022-03-10 14:00:00,21,PM2.5
981092,2022-03-10 15:00:00,19,PM2.5
981251,2022-03-10 16:00:00,17,PM2.5
982075,2022-03-10 17:00:00,20,PM2.5
982594,2022-03-10 18:00:00,16,PM2.5
983045,2022-03-10 19:00:00,28,PM2.5
984036,2022-03-10 20:00:00,34,PM2.5
984547,2022-03-10 21:00:00,31,PM2.5
985005,2022-03-10 22:00:00,33,PM2.5
985646,2022-03-10 23:00:00,34,PM2.5
986011,2022-03-11 00:00:00,37,PM2.5
986927,2022-03-11 01:00:00,34,PM2.5
987386,2022-03-11 02:00:00,35,PM2.5
988029,2022-03-11 03:00:00,34,PM2.5
988890,2022-03-11 04:00:00,34,PM2.5
988999,2022-03-11 05:00:00,35,PM2.5
989992,2022-03-11 06:00:00,34,PM2.5
990503,2022-03-11 07:00:00,35,PM2.5
990962,2022-03-11 08:00:00,34,PM2.5
991604,2022-03-11 09:00:00,40,PM2.5
991968,2022-03-11 10:00:00,46,PM2.5
993073,2022-03-11 11:00:00,45,PM2.5
993386,2022-03-11 12:00:00,42,PM2.5
994112,2022-03-11 13:00:00,37,PM2.5
994504,2022-03-11 14:00:00,31,PM2.5
995531,2022-03-11 15:00:00,24,PM2.5
995544,2022-03-11 16:00:00,24,PM2.5
996648,2022-03-11 17:00:00,28,PM2.5
996963,2022-03-11 18:00:00,34,PM2.5
997688,2022-03-11 19:00:00,43,PM2.5
998079,2022-03-11 20:00:00,46,PM2.5
999106,2022-03-11 21:00:00,46,PM2.5
999120,2022-03-11 22:00:00,44,PM2.5
1000223,2022-03-11 23:00:00,38,PM2.5
1000312,2022-03-12 00:00:00,11,PM2.5
1001489,2022-03-12 01:00:00,36,PM2.5
1001503,2022-03-12 02:00:00,35,PM2.5
1002606,2022-03-12 03:00:00,37,PM2.5
1002921,2022-03-12 04:00:00,35,PM2.5
1003647,2022-03-12 05:00:00,36,PM2.5
1004039,2022-03-12 06:00:00,36,PM2.5
1005065,2022-03-12 07:00:00,41,PM2.5
1005079,2022-03-12 08:00:00,39,PM2.5
1005626,2022-03-12 10:00:00,42,PM2.5
1006661,2022-03-12 11:00:00,40,PM2.5
1006738,2022-03-12 12:00:00,44,PM2.5
1007851,2022-03-12 13:00:00,55,PM2.5
1008010,2022-03-12 14:00:00,54,PM2.5
1008964,2022-03-12 15:00:00,41,PM2.5
1009201,2022-03-12 16:00:00,36,PM2.5
1010236,2022-03-12 17:00:00,41,PM2.5
1010314,2022-03-12 18:00:00,32,PM2.5
1011425,2022-03-12 19:00:00,24,PM2.5
1011584,2022-03-12 20:00:00,18,PM2.5
1012535,2022-03-12 21:00:00,18,PM2.5
1012772,2022-03-12 22:00:00,8,PM2.5
1013806,2022-03-12 23:00:00,7,PM2.5
1013885,2022-03-13 00:00:00,5,PM2.5
1014914,2022-03-13 01:00:00,13,PM2.5
1015153,2022-03-13 02:00:00,3,PM2.5
1016185,2022-03-13 03:00:00,3,PM2.5
1016262,2022-03-13 04:00:00,3,PM2.5
1017371,2022-03-13 05:00:00,3,PM2.5
1017532,2022-03-13 06:00:00,5,PM2.5
1018470,2022-03-13 07:00:00,5,PM2.5
1018526,2022-03-13 08:00:00,5,PM2.5
1018963,2022-03-13 10:00:00,6,PM2.5
1020064,2022-03-13 11:00:00,6,PM2.5
1020670,2022-03-13 12:00:00,9,PM2.5
1020742,2022-03-13 13:00:00,7,PM2.5
1021846,2022-03-13 14:00:00,8,PM2.5
1022454,2022-03-13 15:00:00,12,PM2.5
1022526,2022-03-13 16:00:00,17,PM2.5
1023631,2022-03-13 17:00:00,19,PM2.5
1024239,2022-03-13 18:00:00,16,PM2.5
1024311,2022-03-13 19:00:00,16,PM2.5
1025416,2022-03-13 20:00:00,14,PM2.5
1026023,2022-03-13 21:00:00,11,PM2.5
1026095,2022-03-13 22:00:00,7,PM2.5
1027200,2022-03-13 23:00:00,8,PM2.5
1027805,2022-03-14 01:00:00,4,PM2.5
1027877,2022-03-14 02:00:00,6,PM2.5
1028981,2022-03-14 03:00:00,5,PM2.5
1029589,2022-03-14 04:00:00,3,PM2.5
1029662,2022-03-14 05:00:00,3,PM2.5
1030767,2022-03-14 06:00:00,3,PM2.5
1031373,2022-03-14 07:00:00,3,PM2.5
1031446,2022-03-14 08:00:00,3,PM2.5
1031923,2022-03-14 11:00:00,10,PM2.5
1032514,2022-03-14 12:00:00,12,PM2.5
1033315,2022-03-14 13:00:00,20,PM2.5
1033730,2022-03-14 14:00:00,9,PM2.5
1034534,2022-03-14 15:00:00,3,PM2.5
1035335,2022-03-14 16:00:00,3,PM2.5
1035825,2022-03-14 17:00:00,7,PM2.5
1036081,2022-03-15 00:00:00,44,PM2.5
1037223,2022-03-15 01:00:00,20,PM2.5
1037272,2022-03-15 02:00:00,17,PM2.5
1037999,2022-03-15 03:00:00,17,PM2.5
1038565,2022-03-15 04:00:00,17,PM2.5
1039372,2022-03-15 05:00:00,17,PM2.5
1040095,2022-03-15 06:00:00,18,PM2.5
1040660,2022-03-15 07:00:00,21,PM2.5
1041387,2022-03-15 08:00:00,19,PM2.5
1041437,2022-03-15 09:00:00,22,PM2.5
1042443,2022-03-15 10:00:00,25,PM2.5
1042626,2022-03-15 11:00:00,24,PM2.5
1043759,2022-03-15 12:00:00,25,PM2.5
1043816,2022-03-15 13:00:00,25,PM2.5
1044949,2022-03-15 14:00:00,24,PM2.5
1045006,2022-03-15 15:00:00,24,PM2.5
1046139,2022-03-15 16:00:00,26,PM2.5
1046196,2022-03-15 17:00:00,32,PM2.5
1047329,2022-03-15 18:00:00,35,PM2.5
1047386,2022-03-15 19:00:00,45,PM2.5
1048519,2022-03-15 20:00:00,59,PM2.5
1048576,2022-03-15 21:00:00,65,PM2.5
1049708,2022-03-15 22:00:00,67,PM2.5
1049765,2022-03-15 23:00:00,54,PM2.5
1050362,2022-03-16 00:00:00,29,PM2.5
1051494,2022-03-16 01:00:00,34,PM2.5
1051551,2022-03-16 02:00:00,39,PM2.5
1052683,2022-03-16 03:00:00,36,PM2.5
1052741,2022-03-16 04:00:00,41,PM2.5
1053873,2022-03-16 05:00:00,55,PM2.5
1053931,2022-03-16 06:00:00,50,PM2.5
1055063,2022-03-16 07:00:00,40,PM2.5
1055121,2022-03-16 08:00:00,36,PM2.5
1055811,2022-03-16 09:00:00,47,PM2.5
1056461,2022-03-16 10:00:00,61,PM2.5
1057080,2022-03-16 11:00:00,63,PM2.5
1057727,2022-03-16 12:00:00,53,PM2.5
1058563,2022-03-16 13:00:00,42,PM2.5
1058990,2022-03-16 14:00:00,43,PM2.5
1059826,2022-03-16 15:00:00,39,PM2.5
1059894,2022-03-16 16:00:00,33,PM2.5
1060730,2022-03-16 17:00:00,26,PM2.5
1061161,2022-03-16 18:00:00,23,PM2.5
1061993,2022-03-16 19:00:00,27,PM2.5
1062642,2022-03-16 20:00:00,26,PM2.5
1063254,2022-03-16 21:00:00,26,PM2.5
1063904,2022-03-16 22:00:00,28,PM2.5
1064157,2022-03-16 23:00:00,29,PM2.5
1064835,2022-03-17 00:00:00,3,PM2.5
1065498,2022-03-17 01:00:00,33,PM2.5
1065930,2022-03-17 02:00:00,35,PM2.5
1066762,2022-03-17 03:00:00,36,PM2.5
1067411,2022-03-17 04:00:00,33,PM2.5
1068023,2022-03-17 05:00:00,29,PM2.5
1068673,2022-03-17 06:00:00,27,PM2.5
1069269,2022-03-17 09:00:00,26,PM2.5
1070188,2022-03-17 10:00:00,24,PM2.5
1070531,2022-03-17 11:00:00,24,PM2.5
1071444,2022-03-17 12:00:00,20,PM2.5
1072019,2022-03-17 13:00:00,17,PM2.5
1072424,2022-03-17 14:00:00,14,PM2.5
1072996,2022-03-17 15:00:00,16,PM2.5
1073686,2022-03-17 16:00:00,18,PM2.5
1074253,2022-03-17 17:00:00,21,PM2.5
1075177,2022-03-17 18:00:00,27,PM2.5
1075234,2022-03-17 19:00:00,19,PM2.5
1076154,2022-03-17 20:00:00,16,PM2.5
1076497,2022-03-17 21:00:00,5,PM2.5
1077412,2022-03-17 22:00:00,3,PM2.5
1077988,2022-03-17 23:00:00,5,PM2.5
1078219,2022-03-18 00:00:00,3,PM2.5
1078989,2022-03-18 01:00:00,3,PM2.5
1079559,2022-03-18 02:00:00,3,PM2.5
1080251,2022-03-18 03:00:00,3,PM2.5
1080817,2022-03-18 04:00:00,3,PM2.5
1081738,2022-03-18 05:00:00,3,PM2.5
1081795,2022-03-18 06:00:00,0,PM2.5
1082769,2022-03-18 07:00:00,0,PM2.5
1083385,2022-03-18 09:00:00,0,PM2.5
1083430,2022-03-18 10:00:00,0,PM2.5
1084425,2022-03-18 11:00:00,0,PM2.5
1084699,2022-03-18 12:00:00,0,PM2.5
1085695,2022-03-18 13:00:00,0,PM2.5
1086110,2022-03-18 14:00:00,0,PM2.5
1086665,2022-03-18 15:00:00,0,PM2.5
1087150,2022-03-18 16:00:00,0,PM2.5
1087933,2022-03-18 17:00:00,0,PM2.5
1088420,2022-03-18 18:00:00,0,PM2.5
1089345,2022-03-18 19:00:00,4,PM2.5
1089390,2022-03-18 20:00:00,4,PM2.5
1090385,2022-03-18 21:00:00,3,PM2.5
1090658,2022-03-18 22:00:00,4,PM2.5
1091654,2022-03-18 23:00:00,4,PM2.5
1092107,2022-03-19 00:00:00,4,PM2.5
1092920,2022-03-19 01:00:00,3,PM2.5
1092965,2022-03-19 02:00:00,3,PM2.5
1093960,2022-03-19 03:00:00,3,PM2.5
1094233,2022-03-19 04:00:00,4,PM2.5
1095229,2022-03-19 05:00:00,3,PM2.5
1095646,2022-03-19 06:00:00,3,PM2.5
1096194,2022-03-19 07:00:00,3,PM2.5
1096400,2022-03-19 09:00:00,3,PM2.5
1097481,2022-03-19 10:00:00,3,PM2.5
1097817,2022-03-19 11:00:00,0,PM2.5
1098519,2022-03-19 12:00:00,0,PM2.5
1098931,2022-03-19 13:00:00,0,PM2.5
1099934,2022-03-19 14:00:00,0,PM2.5
1099968,2022-03-19 15:00:00,0,PM2.5
1101047,2022-03-19 16:00:00,0,PM2.5
1101385,2022-03-19 17:00:00,0,PM2.5
1102085,2022-03-19 18:00:00,0,PM2.5
1102499,2022-03-19 19:00:00,0,PM2.5
1103503,2022-03-19 20:00:00,0,PM2.5
1103537,2022-03-19 21:00:00,5,PM2.5
1104617,2022-03-19 22:00:00,3,PM2.5
1104955,2022-03-19 23:00:00,6,PM2.5
1105322,2022-03-20 00:00:00,11,PM2.5
1106248,2022-03-20 01:00:00,0,PM2.5
1106663,2022-03-20 02:00:00,3,PM2.5
1107666,2022-03-20 03:00:00,6,PM2.5
1107700,2022-03-20 04:00:00,7,PM2.5
1108778,2022-03-20 05:00:00,12,PM2.5
1109114,2022-03-20 06:00:00,16,PM2.5
1109813,2022-03-20 07:00:00,17,PM2.5
1110073,2022-03-20 09:00:00,27,PM2.5
1110929,2022-03-20 10:00:00,27,PM2.5
1111184,2022-03-20 11:00:00,17,PM2.5
1112267,2022-03-20 12:00:00,8,PM2.5
1112292,2022-03-20 13:00:00,8,PM2.5
1113377,2022-03-20 14:00:00,13,PM2.5
1113631,2022-03-20 15:00:00,13,PM2.5
1114486,2022-03-20 16:00:00,11,PM2.5
1114741,2022-03-20 17:00:00,13,PM2.5
1115825,2022-03-20 18:00:00,11,PM2.5
1115850,2022-03-20 19:00:00,15,PM2.5
1116934,2022-03-20 20:00:00,13,PM2.5
1117188,2022-03-20 21:00:00,15,PM2.5
1118044,2022-03-20 22:00:00,12,PM2.5
1118298,2022-03-20 23:00:00,9,PM2.5
1119382,2022-03-21 01:00:00,16,PM2.5
1119408,2022-03-21 02:00:00,14,PM2.5
1120492,2022-03-21 03:00:00,16,PM2.5
1120746,2022-03-21 04:00:00,14,PM2.5
1121601,2022-03-21 05:00:00,13,PM2.5
1121856,2022-03-21 06:00:00,12,PM2.5
